code_universite;code_etablissement;code_domaine;inscrits_f;inscrits_m;annee
13;1316;53;5;18;2021
13;1316;51;51;4;2021
13;1316;31;67;12;2021
13;1316;42;16;6;2021
13;1316;42;19;25;2021
13;1316;53;4;13;2021
13;1316;53;4;9;2021
13;1316;51;45;2;2021
13;1316;31;58;13;2021
13;1316;53;11;23;2021
13;1316;53;9;17;2021
13;1316;42;8;6;2021
13;1316;42;32;7;2021
13;1316;53;1;19;2021
13;1316;53;9;15;2021
13;1316;53;9;9;2021
13;1316;53;4;7;2021
13;1316;51;10;3;2021
13;1316;51;12;0;2021
13;1316;31;16;5;2021
13;1316;31;19;3;2021
13;1317;42;5;17;2021
13;1317;53;1;5;2021
13;1317;53;0;3;2021
13;1317;53;6;2;2021
13;1317;31;25;12;2021
13;1317;53;6;1;2021
13;1317;53;3;8;2021
13;1317;51;8;0;2021
13;1317;31;32;12;2021
13;1317;42;7;4;2021
13;1317;42;2;6;2021
13;1317;53;1;3;2021
13;1317;53;2;2;2021
13;1317;51;6;0;2021
13;1317;31;27;6;2021
13;1318;51;52;6;2021
13;1318;53;13;82;2021
13;1318;51;75;20;2021
13;1318;31;29;14;2021
13;1318;31;24;14;2021
13;1319;52;43;55;2021
13;1319;52;23;25;2021
13;1319;52;17;30;2021
13;1319;52;18;20;2021
13;1319;52;11;36;2021
13;1319;53;52;39;2021
13;1319;53;18;9;2021
13;1319;53;14;13;2021
13;1319;53;14;11;2021
13;1319;53;5;15;2021
13;1319;53;8;7;2021
13;1319;53;8;5;2021
13;1319;53;12;47;2021
13;1319;53;10;17;2021
13;1319;53;7;18;2021
13;1319;53;20;26;2021
13;1319;31;35;9;2021
13;1319;31;31;6;2021
13;1319;31;23;2;2021
13;1319;42;29;34;2021
13;1319;42;7;12;2021
13;1319;42;11;13;2021
13;1319;42;14;8;2021
13;1319;53;6;15;2021
13;1319;53;3;12;2021
4;405;83;45;40;2021
4;405;83;35;62;2021
4;405;83;5;4;2021
4;405;83;40;36;2021
4;405;83;23;52;2021
4;405;83;32;24;2021
4;405;83;3;1;2021
4;405;83;41;25;2021
4;405;83;23;11;2021
4;405;31;41;24;2021
4;405;31;30;10;2021
4;405;83;25;19;2021
4;405;83;20;12;2021
4;404;31;23;2;2021
4;404;31;6;9;2021
4;404;31;15;7;2021
4;404;31;16;3;2021
4;404;31;4;21;2021
4;404;31;11;10;2021
4;404;31;49;18;2021
4;404;31;20;1;2021
4;404;31;18;5;2021
4;404;31;23;4;2021
4;404;31;20;3;2021
4;404;31;12;4;2021
4;404;31;381;205;2021
4;404;42;42;27;2021
4;404;42;27;19;2021
4;404;31;243;116;2021
4;404;31;88;48;2021
4;404;31;107;36;2021
4;404;31;25;22;2021
4;404;31;60;23;2021
4;404;31;139;46;2021
4;404;31;53;38;2021
4;404;31;21;6;2021
4;404;31;14;8;2021
4;404;31;19;6;2021
4;404;31;14;12;2021
4;404;31;22;6;2021
4;404;31;19;3;2021
4;404;31;22;8;2021
4;404;31;15;7;2021
4;404;31;50;27;2021
4;404;34;14;2;2021
4;404;31;19;1;2021
4;404;31;19;1;2021
4;404;31;17;8;2021
4;404;31;19;8;2021
4;430;53;11;35;2021
4;430;53;16;32;2021
4;430;53;16;28;2021
4;423;53;62;82;2021
4;423;53;75;104;2021
4;423;53;65;86;2021
4;423;42;7;16;2021
4;423;53;8;4;2021
4;423;53;9;5;2021
4;423;53;7;3;2021
4;423;53;14;0;2021
4;423;53;22;9;2021
4;427;21;5;3;2021
4;427;21;4;7;2021
4;427;21;1;5;2021
4;427;21;4;6;2021
4;427;21;3;6;2021
4;427;21;5;3;2021
4;427;21;6;3;2021
4;427;21;2;2;2021
4;427;21;2;6;2021
4;427;21;1;6;2021
4;427;21;22;18;2021
4;427;21;2;4;2021
4;427;21;3;2;2021
4;427;21;6;1;2021
4;427;21;3;0;2021
4;427;21;2;2;2021
4;427;21;1;0;2021
4;427;21;1;3;2021
4;427;21;1;0;2021
4;427;21;3;1;2021
4;427;21;4;0;2021
4;427;21;9;2;2021
4;427;21;12;9;2021
4;427;21;8;3;2021
4;427;21;11;1;2021
4;427;21;8;2;2021
4;427;21;7;2;2021
4;427;21;8;1;2021
4;426;51;27;3;2021
4;426;51;27;2;2021
4;426;51;25;6;2021
4;426;51;25;6;2021
4;426;51;36;3;2021
4;426;51;20;5;2021
4;426;51;18;1;2021
4;426;51;7;1;2021
4;426;51;10;0;2021
4;426;51;8;0;2021
4;425;62;23;10;2021
4;425;62;18;11;2021
4;425;62;25;9;2021
4;425;62;20;9;2021
4;425;62;20;6;2021
4;425;62;23;11;2021
4;424;62;14;9;2021
4;424;62;20;8;2021
4;424;62;11;8;2021
4;424;34;15;4;2021
4;424;62;16;2;2021
4;424;34;15;3;2021
4;424;62;11;5;2021
4;424;34;20;3;2021
4;424;62;16;6;2021
4;424;62;7;4;2021
4;424;62;7;1;2021
4;424;62;10;2;2021
4;424;62;11;2;2021
4;429;41;21;30;2021
4;429;41;21;27;2021
4;429;41;22;28;2021
4;431;53;25;17;2021
4;431;53;21;20;2021
4;431;53;8;16;2021
4;431;53;8;14;2021
4;431;52;5;2;2021
4;431;53;7;7;2021
4;431;53;12;13;2021
4;428;53;27;23;2021
4;428;53;26;30;2021
4;428;53;35;47;2021
4;428;42;74;46;2021
4;428;42;57;53;2021
4;428;42;58;42;2021
4;428;53;37;18;2021
4;428;53;32;23;2021
4;428;53;39;20;2021
4;428;42;29;14;2021
4;428;42;21;14;2021
4;428;53;14;11;2021
4;428;53;0;1;2021
4;428;42;3;5;2021
4;428;42;12;5;2021
4;428;42;4;4;2021
4;428;41;17;27;2021
4;428;53;5;4;2021
4;428;53;8;3;2021
4;428;53;7;3;2021
4;428;53;13;7;2021
4;428;53;7;2;2021
4;433;53;33;22;2021
4;433;53;8;4;2021
4;433;53;16;4;2021
4;433;53;6;9;2021
4;433;53;6;10;2021
4;433;53;11;9;2021
4;433;53;8;12;2021
4;422;52;171;74;2021
4;422;52;133;69;2021
4;422;52;136;55;2021
4;422;52;138;70;2021
4;422;52;17;3;2021
4;422;52;12;8;2021
4;422;52;214;128;2021
4;422;52;205;126;2021
4;422;52;16;7;2021
4;422;52;12;9;2021
4;422;52;4;1;2021
4;422;52;14;2;2021
4;422;52;13;4;2021
4;422;52;3;1;2021
4;422;52;12;6;2021
4;422;52;4;2;2021
4;420;53;20;14;2021
4;420;53;27;36;2021
4;420;53;34;33;2021
4;420;53;20;11;2021
4;420;44;7;3;2021
4;420;41;2;10;2021
4;420;44;5;8;2021
4;420;41;6;8;2021
4;419;53;67;88;2021
4;419;53;111;74;2021
4;419;53;123;68;2021
4;419;53;81;36;2021
4;419;62;61;19;2021
4;419;62;39;16;2021
4;418;53;32;107;2021
4;418;53;40;85;2021
4;418;53;69;81;2021
4;418;53;78;72;2021
4;418;53;82;32;2021
4;418;53;85;30;2021
4;415;34;18;5;2021
4;415;34;21;6;2021
4;415;31;22;6;2021
4;415;31;17;2;2021
4;415;31;26;7;2021
4;415;31;16;2;2021
4;415;31;19;5;2021
4;415;31;15;3;2021
4;415;31;93;26;2021
4;415;31;80;20;2021
4;415;31;19;5;2021
4;415;31;146;38;2021
4;415;31;21;70;2021
4;415;31;174;99;2021
4;415;42;50;41;2021
4;415;42;32;19;2021
4;415;34;51;20;2021
4;415;34;19;3;2021
4;414;62;111;47;2021
4;414;62;66;21;2021
4;413;62;16;3;2021
4;413;62;21;4;2021
4;413;62;19;1;2021
4;412;42;17;8;2021
4;412;53;19;15;2021
4;412;53;11;5;2021
4;412;53;21;14;2021
4;412;53;6;12;2021
4;412;53;18;1;2021
4;412;42;25;20;2021
4;412;42;28;25;2021
4;412;53;10;8;2021
4;412;53;41;20;2021
4;412;53;8;14;2021
4;412;53;2;4;2021
4;412;42;28;29;2021
4;412;42;13;17;2021
4;412;53;33;14;2021
4;412;53;47;72;2021
4;412;42;4;6;2021
4;412;42;15;15;2021
4;412;42;20;20;2021
4;412;53;15;10;2021
4;412;53;6;6;2021
4;412;53;6;7;2021
4;412;53;7;6;2021
4;412;53;6;6;2021
4;410;22;184;69;2021
4;410;22;91;13;2021
4;410;22;86;15;2021
4;410;22;53;9;2021
4;410;22;41;5;2021
4;410;22;59;5;2021
4;410;22;48;9;2021
4;410;22;42;11;2021
4;410;22;11;0;2021
4;410;22;149;29;2021
4;410;22;25;0;2021
4;410;22;25;8;2021
4;410;22;40;4;2021
4;410;22;24;0;2021
4;410;22;34;4;2021
4;410;22;9;1;2021
4;410;22;43;7;2021
4;410;22;23;1;2021
4;410;22;96;13;2021
4;410;22;16;0;2021
4;410;22;29;7;2021
4;410;22;49;14;2021
4;410;22;19;5;2021
4;410;22;11;3;2021
4;410;22;16;2;2021
4;410;22;28;9;2021
4;410;22;45;4;2021
4;410;22;22;5;2021
4;410;22;29;3;2021
4;410;22;12;2;2021
4;410;22;8;0;2021
4;410;22;34;3;2021
4;410;22;41;7;2021
4;410;22;29;2;2021
4;410;22;17;0;2021
4;410;22;13;3;2021
4;410;22;23;3;2021
4;410;22;49;5;2021
4;410;22;23;2;2021
4;410;22;26;3;2021
4;410;22;28;6;2021
4;410;22;28;9;2021
4;411;22;81;44;2021
4;411;22;36;12;2021
4;411;22;44;13;2021
4;411;22;28;1;2021
4;411;22;61;25;2021
4;411;22;16;3;2021
4;411;22;35;2;2021
4;411;22;13;5;2021
4;411;22;23;13;2021
4;411;22;12;1;2021
4;411;22;24;10;2021
4;411;22;36;19;2021
4;411;22;13;1;2021
4;411;22;19;1;2021
4;411;22;1;0;2021
4;411;22;13;6;2021
4;411;22;22;3;2021
4;411;22;17;4;2021
4;411;22;18;0;2021
4;409;21;65;17;2021
4;409;21;69;23;2021
4;409;21;60;29;2021
4;409;21;16;12;2021
4;409;21;10;1;2021
4;409;21;19;4;2021
4;409;21;10;4;2021
4;409;21;1;7;2021
4;409;21;8;5;2021
4;409;21;13;4;2021
4;409;21;25;13;2021
4;409;21;20;24;2021
4;409;21;25;8;2021
4;409;21;13;1;2021
4;409;21;7;2;2021
4;409;21;9;2;2021
4;409;21;8;8;2021
4;409;21;10;0;2021
4;409;21;22;5;2021
4;409;21;36;2;2021
4;409;21;9;18;2021
4;409;21;21;6;2021
4;409;21;33;4;2021
4;409;21;15;0;2021
4;409;21;14;1;2021
4;409;21;9;7;2021
4;409;21;20;4;2021
4;409;21;13;0;2021
4;409;21;6;3;2021
4;409;21;5;0;2021
4;409;21;12;6;2021
4;409;21;8;1;2021
4;409;21;11;2;2021
4;409;21;12;3;2021
4;409;21;16;3;2021
4;409;21;7;0;2021
4;409;21;5;6;2021
4;417;52;45;78;2021
4;417;52;41;17;2021
4;417;52;12;4;2021
4;417;52;16;1;2021
4;417;52;4;11;2021
4;417;52;2;12;2021
4;417;52;8;19;2021
4;417;52;17;3;2021
4;417;52;10;8;2021
4;417;52;37;13;2021
4;417;52;36;14;2021
4;417;52;46;11;2021
4;417;52;10;6;2021
4;417;52;4;5;2021
4;417;52;6;13;2021
4;417;52;11;9;2021
4;417;52;6;13;2021
4;417;52;21;18;2021
4;417;52;14;11;2021
4;417;52;6;4;2021
4;417;52;12;9;2021
4;417;52;16;26;2021
4;417;52;5;2;2021
4;432;42;41;72;2021
4;432;53;17;14;2021
4;432;42;23;21;2021
4;432;42;18;9;2021
4;432;42;17;12;2021
4;432;42;71;80;2021
4;432;42;68;114;2021
4;432;53;49;114;2021
4;432;42;70;84;2021
4;432;53;28;31;2021
4;432;42;11;12;2021
4;432;42;27;23;2021
4;432;53;61;72;2021
4;432;53;45;39;2021
4;432;42;25;16;2021
4;432;42;9;4;2021
4;432;53;12;21;2021
4;432;53;11;10;2021
4;432;42;19;11;2021
4;432;42;13;14;2021
4;432;42;22;15;2021
4;432;42;8;4;2021
4;416;53;35;27;2021
4;416;81;34;7;2021
4;416;44;18;5;2021
4;416;44;11;3;2021
4;416;53;24;16;2021
4;416;41;5;3;2021
4;416;41;15;3;2021
4;416;44;29;9;2021
4;416;81;22;5;2021
4;416;44;12;0;2021
4;416;53;26;13;2021
4;416;81;8;1;2021
4;416;81;10;1;2021
4;416;44;35;5;2021
4;416;43;24;4;2021
4;416;81;25;5;2021
4;416;43;7;0;2021
4;416;53;9;3;2021
4;416;81;19;2;2021
4;416;43;17;1;2021
4;416;53;12;5;2021
4;421;11;98;5;2021
4;421;21;13;3;2021
4;421;11;24;2;2021
4;421;21;16;2;2021
4;421;11;20;4;2021
4;421;11;18;3;2021
4;421;11;18;2;2021
4;421;11;59;1;2021
4;421;11;36;0;2021
4;421;11;42;3;2021
4;421;11;73;8;2021
4;421;21;11;4;2021
4;421;21;15;2;2021
4;421;21;6;0;2021
4;421;21;8;2;2021
4;421;21;10;0;2021
4;408;72;41;4;2021
4;408;31;26;8;2021
4;408;32;36;5;2021
4;408;31;24;9;2021
4;408;32;37;4;2021
4;408;72;20;2;2021
4;408;81;12;3;2021
4;408;32;24;3;2021
4;408;32;17;3;2021
4;408;34;8;6;2021
4;408;34;14;4;2021
4;408;72;22;5;2021
4;408;72;26;4;2021
4;408;34;14;5;2021
4;408;72;14;2;2021
4;408;72;10;1;2021
4;408;34;14;3;2021
4;408;32;24;1;2021
4;408;32;81;7;2021
4;408;72;85;18;2021
4;408;31;35;12;2021
4;408;81;15;3;2021
4;408;72;39;4;2021
4;408;34;24;8;2021
4;408;72;27;0;2021
4;408;34;24;8;2021
4;408;72;15;4;2021
4;408;72;19;2;2021
4;408;72;26;3;2021
4;408;81;13;4;2021
4;408;72;38;3;2021
4;408;32;41;9;2021
4;408;31;41;16;2021
4;407;44;112;22;2021
4;407;53;168;205;2021
4;407;44;49;10;2021
4;407;43;47;11;2021
4;407;53;32;34;2021
4;407;42;22;50;2021
4;407;53;36;37;2021
4;407;42;36;36;2021
4;407;43;45;15;2021
4;407;44;46;15;2021
4;407;42;25;47;2021
4;407;42;27;39;2021
4;407;53;31;32;2021
4;407;53;23;41;2021
4;407;43;50;8;2021
4;407;44;49;14;2021
4;407;42;20;49;2021
4;407;42;22;40;2021
4;407;53;29;28;2021
4;407;53;28;32;2021
4;407;43;45;7;2021
4;407;44;45;6;2021
4;407;42;21;49;2021
4;407;42;31;28;2021
4;407;53;36;27;2021
4;407;53;29;34;2021
4;407;53;15;4;2021
4;407;53;14;5;2021
4;407;53;2;2;2021
4;407;53;1;0;2021
4;407;53;1;0;2021
4;407;44;2;0;2021
4;407;44;2;0;2021
4;407;44;4;0;2021
4;407;43;1;0;2021
4;407;43;7;0;2021
4;407;43;5;2;2021
4;406;34;8;2;2021
4;406;62;9;0;2021
4;406;62;14;4;2021
4;406;51;12;1;2021
4;406;62;9;1;2021
4;406;62;4;6;2021
4;406;62;20;4;2021
4;406;62;5;2;2021
4;406;34;10;1;2021
4;406;62;8;2;2021
4;406;62;9;2;2021
4;406;51;6;2;2021
4;406;62;7;2;2021
4;406;62;8;5;2021
4;406;62;18;3;2021
4;406;62;80;22;2021
4;406;62;8;1;2021
4;406;51;11;1;2021
4;406;62;5;5;2021
4;406;62;13;1;2021
4;406;62;9;1;2021
4;406;44;9;0;2021
4;406;62;10;0;2021
4;406;62;2;9;2021
4;406;62;5;2;2021
4;406;43;1;0;2021
4;406;44;1;1;2021
4;406;62;4;0;2021
4;406;62;3;1;2021
4;406;62;5;0;2021
4;406;62;5;0;2021
4;406;62;5;0;2021
4;406;62;7;1;2021
4;406;62;12;1;2021
4;406;62;15;3;2021
4;406;62;7;0;2021
4;406;62;6;2;2021
4;406;62;3;0;2021
4;406;62;10;1;2021
4;406;62;6;3;2021
4;406;62;7;8;2021
4;406;62;5;2;2021
4;406;62;3;0;2021
4;406;62;6;0;2021
4;406;62;7;1;2021
4;406;62;7;1;2021
4;406;62;6;1;2021
4;406;62;4;0;2021
4;406;62;2;2;2021
4;406;62;6;1;2021
4;406;62;5;1;2021
4;406;62;3;1;2021
4;406;51;4;1;2021
4;406;51;10;0;2021
4;406;51;5;0;2021
4;406;51;3;0;2021
4;406;34;3;0;2021
4;406;34;1;1;2021
4;406;34;3;0;2021
4;406;62;3;5;2021
4;406;62;7;0;2021
4;406;62;8;4;2021
4;406;62;2;5;2021
4;406;62;5;1;2021
4;403;31;304;180;2021
4;403;34;200;103;2021
4;403;42;113;82;2021
4;403;31;74;33;2021
4;403;42;70;60;2021
4;403;34;98;37;2021
4;403;31;85;27;2021
4;403;42;48;28;2021
4;403;31;15;9;2021
4;403;31;75;28;2021
4;403;31;23;4;2021
4;403;42;53;21;2021
4;403;34;54;14;2021
4;403;34;41;9;2021
4;403;31;101;28;2021
4;403;31;32;4;2021
4;403;42;20;6;2021
4;403;42;10;4;2021
4;403;31;11;4;2021
4;403;31;10;7;2021
4;403;34;16;4;2021
4;403;34;20;5;2021
4;403;31;27;6;2021
4;403;31;28;2;2021
4;403;31;8;8;2021
4;403;31;6;2;2021
4;403;31;7;3;2021
4;403;31;11;3;2021
4;403;34;12;1;2021
4;403;34;16;2;2021
4;403;42;11;4;2021
4;403;42;10;1;2021
4;403;34;30;7;2021
4;403;34;25;5;2021
4;402;32;79;327;2021
4;402;32;69;305;2021
4;402;32;35;211;2021
4;402;32;12;70;2021
4;402;32;13;10;2021
4;402;32;33;8;2021
4;402;32;32;6;2021
4;402;32;23;6;2021
4;402;32;9;6;2021
4;402;32;25;3;2021
4;402;32;21;10;2021
4;402;32;34;10;2021
4;402;32;12;5;2021
4;402;32;15;5;2021
4;402;32;18;3;2021
4;402;32;16;2;2021
4;402;32;13;3;2021
4;402;32;26;5;2021
4;402;32;7;1;2021
4;402;32;34;4;2021
4;402;32;17;18;2021
4;402;32;22;20;2021
4;402;32;15;16;2021
4;402;32;14;24;2021
4;402;32;24;9;2021
4;402;32;14;5;2021
4;402;34;16;15;2021
4;402;32;13;8;2021
4;402;32;9;7;2021
4;402;32;21;13;2021
4;402;32;6;20;2021
4;402;32;19;4;2021
4;402;32;15;11;2021
4;402;34;14;9;2021
4;402;32;16;13;2021
4;402;32;9;6;2021
4;402;32;14;5;2021
4;402;34;1;2;2021
4;402;34;1;6;2021
4;402;34;0;5;2021
4;402;32;4;8;2021
4;402;32;7;3;2021
4;402;32;16;6;2021
4;401;43;46;3;2021
4;401;44;61;10;2021
4;401;53;48;21;2021
4;401;42;51;83;2021
4;401;41;19;9;2021
4;401;44;38;5;2021
4;401;44;19;5;2021
4;401;44;18;14;2021
4;401;44;15;5;2021
4;401;42;81;68;2021
4;401;44;23;3;2021
4;401;43;46;5;2021
4;401;81;43;3;2021
4;401;43;37;3;2021
4;401;53;39;31;2021
4;401;43;47;0;2021
4;401;44;22;0;2021
4;401;44;19;2;2021
4;401;53;14;18;2021
4;401;53;12;2;2021
4;401;44;20;0;2021
4;401;41;6;6;2021
4;401;41;8;2;2021
4;401;44;12;3;2021
4;401;44;22;7;2021
4;401;44;10;5;2021
4;401;44;7;1;2021
4;401;42;39;23;2021
4;401;42;44;49;2021
4;401;44;13;4;2021
4;401;43;44;2;2021
4;401;81;17;2;2021
4;401;43;24;6;2021
4;401;53;36;16;2021
4;401;43;26;1;2021
4;401;44;38;7;2021
4;401;44;10;0;2021
4;401;44;18;5;2021
4;401;53;10;8;2021
4;401;53;19;4;2021
4;401;44;16;3;2021
4;401;44;24;7;2021
4;401;44;23;3;2021
4;401;81;14;1;2021
4;401;44;12;1;2021
4;401;42;26;23;2021
4;401;44;16;2;2021
4;401;53;13;5;2021
4;401;53;24;13;2021
4;401;43;49;3;2021
4;401;43;34;5;2021
4;401;42;14;6;2021
4;401;53;40;37;2021
4;401;41;4;5;2021
4;401;41;5;5;2021
4;401;44;30;8;2021
6;602;62;18;1;2021
6;602;62;20;4;2021
6;602;62;13;4;2021
6;602;62;13;4;2021
6;602;62;24;6;2021
6;613;53;5;10;2021
6;613;53;5;8;2021
6;613;53;11;10;2021
6;613;53;13;7;2021
6;613;53;5;19;2021
6;613;53;10;10;2021
6;613;53;18;8;2021
6;613;53;12;17;2021
6;613;53;9;12;2021
6;613;62;12;5;2021
6;613;53;3;8;2021
6;612;62;39;16;2021
6;612;62;31;6;2021
6;612;62;27;5;2021
6;612;62;22;6;2021
6;612;62;31;6;2021
6;612;62;28;19;2021
6;615;21;10;14;2021
6;603;21;2;1;2021
6;603;21;4;3;2021
6;603;21;0;1;2021
6;603;21;11;7;2021
6;603;21;7;2;2021
6;603;83;17;5;2021
6;603;21;4;4;2021
6;608;43;19;2;2021
6;608;62;9;4;2021
6;608;43;15;4;2021
6;608;43;11;1;2021
6;608;43;20;1;2021
6;608;62;9;0;2021
6;608;43;17;2;2021
6;608;43;14;3;2021
6;608;43;27;1;2021
6;608;43;31;1;2021
6;608;62;8;5;2021
6;608;62;14;3;2021
6;608;43;17;3;2021
6;608;43;28;2;2021
6;608;43;8;4;2021
6;608;51;34;7;2021
6;608;51;21;3;2021
6;608;51;9;0;2021
6;608;43;4;0;2021
6;608;43;10;3;2021
6;607;22;60;33;2021
6;607;22;38;7;2021
6;607;22;38;5;2021
6;607;11;137;13;2021
6;607;11;246;34;2021
6;607;22;12;6;2021
6;607;22;15;4;2021
6;607;22;15;2;2021
6;607;22;17;0;2021
6;607;11;101;11;2021
6;607;22;37;15;2021
6;607;22;16;5;2021
6;607;22;36;4;2021
6;607;22;27;3;2021
6;611;83;115;197;2021
6;611;83;2;5;2021
6;611;83;22;15;2021
6;611;83;15;11;2021
6;611;83;13;6;2021
6;611;83;17;13;2021
6;611;83;15;10;2021
6;611;83;14;14;2021
6;611;83;9;8;2021
6;611;83;144;435;2021
6;611;83;109;240;2021
6;606;22;14;7;2021
6;606;22;13;2;2021
6;606;22;26;5;2021
6;606;22;22;5;2021
6;606;22;28;3;2021
6;606;22;12;6;2021
6;606;22;39;10;2021
6;606;22;14;6;2021
6;606;11;167;16;2021
6;606;11;234;22;2021
6;606;22;37;17;2021
6;606;22;10;6;2021
6;606;34;30;6;2021
6;606;34;14;1;2021
6;606;22;103;36;2021
6;606;22;29;9;2021
6;606;22;49;8;2021
6;606;22;33;4;2021
6;606;22;21;1;2021
6;606;11;225;19;2021
6;606;34;21;3;2021
6;606;22;31;14;2021
6;606;22;39;10;2021
6;606;22;19;2;2021
6;606;22;12;5;2021
6;605;22;68;13;2021
6;605;42;38;58;2021
6;605;22;12;3;2021
6;605;22;80;11;2021
6;605;22;18;1;2021
6;605;42;37;28;2021
6;605;22;4;0;2021
6;605;22;39;2;2021
6;605;22;5;0;2021
6;605;42;14;12;2021
6;605;42;26;18;2021
6;605;42;22;5;2021
6;605;22;4;0;2021
6;605;22;28;3;2021
6;605;22;14;2;2021
6;604;21;4;2;2021
6;604;21;15;3;2021
6;604;21;42;10;2021
6;604;21;5;2;2021
6;604;21;8;0;2021
6;604;21;27;3;2021
6;604;21;1;3;2021
6;604;21;9;0;2021
6;604;21;15;2;2021
6;604;21;5;2;2021
6;604;21;9;0;2021
6;604;21;9;2;2021
6;604;21;35;26;2021
6;604;21;13;5;2021
6;604;21;6;1;2021
6;609;42;49;47;2021
6;609;42;75;102;2021
6;609;42;20;6;2021
6;609;42;43;32;2021
6;609;42;30;18;2021
6;609;42;25;7;2021
6;609;42;48;34;2021
6;609;42;21;6;2021
6;609;42;15;7;2021
6;609;42;11;13;2021
6;609;42;15;5;2021
6;609;53;16;9;2021
6;609;53;14;6;2021
6;609;42;20;7;2021
6;609;42;15;7;2021
6;609;42;19;4;2021
6;610;71;41;29;2021
6;610;71;45;42;2021
6;610;71;62;54;2021
6;601;32;41;7;2021
6;601;32;35;8;2021
6;601;32;42;8;2021
6;601;32;8;4;2021
6;601;34;33;6;2021
6;601;34;25;2;2021
6;601;34;45;8;2021
6;601;34;31;2;2021
6;601;42;15;10;2021
6;601;42;15;4;2021
6;601;31;45;20;2021
6;601;31;17;4;2021
6;601;32;67;5;2021
6;601;32;24;0;2021
6;601;34;40;16;2021
6;601;34;21;4;2021
6;601;42;19;17;2021
6;601;42;20;8;2021
6;601;31;40;9;2021
6;601;31;25;4;2021
6;601;34;22;13;2021
6;601;34;17;5;2021
6;601;31;35;6;2021
6;601;31;26;1;2021
6;601;34;30;6;2021
6;601;34;8;4;2021
6;601;31;305;130;2021
6;601;34;182;78;2021
6;601;42;106;72;2021
6;601;32;188;62;2021
6;601;31;138;46;2021
6;601;34;125;45;2021
6;601;42;63;32;2021
6;601;32;115;38;2021
6;601;31;74;31;2021
6;601;32;40;6;2021
6;601;32;130;29;2021
6;601;42;35;24;2021
6;601;32;33;7;2021
6;601;34;36;13;2021
6;601;31;43;11;2021
6;601;31;102;36;2021
6;601;31;11;14;2021
6;601;31;17;7;2021
6;601;34;19;0;2021
6;601;34;30;9;2021
6;601;34;31;11;2021
6;601;31;71;9;2021
6;601;31;22;19;2021
9;912;53;45;18;2021
9;912;53;33;33;2021
9;912;53;7;42;2021
9;912;53;14;39;2021
9;912;53;24;23;2021
9;912;53;30;5;2021
9;907;11;209;30;2021
9;907;11;210;45;2021
9;907;83;26;9;2021
9;907;22;15;0;2021
9;907;22;15;5;2021
9;907;22;29;9;2021
9;907;83;26;14;2021
9;907;22;45;24;2021
9;907;11;114;30;2021
9;907;83;18;4;2021
9;907;22;29;10;2021
9;906;32;201;72;2021
9;906;32;15;6;2021
9;906;32;182;27;2021
9;906;32;23;7;2021
9;906;32;8;2;2021
9;906;32;13;6;2021
9;906;32;52;7;2021
9;906;32;18;3;2021
9;906;32;35;13;2021
9;906;32;34;11;2021
9;906;32;35;6;2021
9;906;32;26;10;2021
9;906;32;33;7;2021
9;906;32;21;4;2021
9;906;32;3;23;2021
9;906;32;18;5;2021
9;905;42;16;6;2021
9;905;42;11;7;2021
9;905;42;17;5;2021
9;905;42;14;4;2021
9;905;31;7;1;2021
9;905;31;8;0;2021
9;905;41;4;2;2021
9;905;41;0;4;2021
9;905;41;8;12;2021
9;905;41;5;3;2021
9;905;42;20;18;2021
9;905;42;32;14;2021
9;905;42;20;8;2021
9;905;42;11;6;2021
9;905;42;9;4;2021
9;905;42;9;3;2021
9;905;41;6;3;2021
9;904;53;66;101;2021
9;904;53;51;79;2021
9;904;42;15;15;2021
9;904;53;10;6;2021
9;904;53;47;72;2021
9;904;53;22;12;2021
9;904;42;2;1;2021
9;904;53;36;23;2021
9;904;53;13;13;2021
9;904;53;16;21;2021
9;904;53;15;41;2021
9;904;53;10;38;2021
9;904;53;12;17;2021
9;904;53;11;10;2021
9;904;53;8;5;2021
9;904;53;17;18;2021
9;904;53;3;3;2021
9;904;53;16;30;2021
9;904;53;4;13;2021
9;904;53;6;25;2021
9;904;53;9;15;2021
9;910;42;4;4;2021
9;910;53;2;14;2021
9;910;53;2;11;2021
9;910;42;15;19;2021
9;910;53;3;4;2021
9;910;53;2;3;2021
9;910;42;6;10;2021
9;910;42;5;4;2021
9;910;53;5;3;2021
9;910;53;7;1;2021
9;910;53;3;4;2021
9;910;42;5;1;2021
9;910;53;5;9;2021
9;910;53;6;4;2021
9;910;53;11;4;2021
9;910;53;4;4;2021
9;910;53;11;5;2021
9;910;53;2;3;2021
9;910;53;6;4;2021
9;902;21;20;2;2021
9;902;21;7;3;2021
9;902;21;6;1;2021
9;902;21;11;2;2021
9;902;21;5;1;2021
9;902;21;33;11;2021
9;902;21;41;22;2021
9;902;21;64;18;2021
9;902;21;26;13;2021
9;902;21;21;1;2021
9;902;21;3;0;2021
9;902;21;2;0;2021
9;902;21;9;6;2021
9;902;21;1;0;2021
9;902;21;0;1;2021
9;902;21;12;1;2021
9;902;21;15;3;2021
9;902;21;14;1;2021
9;902;21;9;0;2021
9;902;21;12;0;2021
9;902;21;3;2;2021
9;902;21;2;3;2021
9;902;21;11;2;2021
9;903;21;38;13;2021
9;903;21;16;5;2021
9;903;21;13;5;2021
9;903;21;17;1;2021
9;903;21;10;4;2021
